zip,surge_cat1_share,surge_cat3_share
06016,0,0
06018,0,0
06019,0,0
06020,0,0
06021,0,0
06022,0,0
06023,0,0
06024,0,0
06026,0,0
06027,0,0
06029,0,0
06031,0,0
06032,0,0
06033,0,0
06035,0,0
06037,0,0
06039,0,0
06040,0,0
06042,0,0
06043,0,0
06051,0,0
06052,0,0
06053,0,0
06057,0,0
06058,0,0
06059,0,0
06060,0,0
06061,0,0
06062,0,0
06063,0,0
06065,0,0
06066,0,0
06067,0,0
06068,0,0
06069,0,0
06070,0,0
06071,0,0
06072,0,0
06073,0,0
06074,0,0
06076,0,0
06078,0,0
06079,0,0
06080,0,0
06081,0,0
06082,0,0
06084,0,0
06085,0,0
06088,0,0
06089,0,0
06090,0,0
06091,0,0
06092,0,0
06093,0,0
06095,0,0
06096,0,0
06098,0,0
06103,0,0
06105,0,0
06106,0,0
06107,0,0
06108,0,0
06109,0,0
06110,0,0
06111,0,0
06112,0,0
06114,0,0
06117,0,0
06118,0,0
06119,0,0
06120,0,0
06226,0,0
06231,0,0
06232,0,0
06234,0,0
06235,0,0
06237,0,0
06238,0,0
06239,0,0
06241,0,0
06242,0,0
06243,0,0
06247,0,0
06248,0,0
06249,0,0
06250,0,0
06254,0,0
06255,0,0
06256,0,0
06258,0,0
06259,0,0
06260,0,0
06262,0,0
06263,0,0
06264,0,0
06266,0,0
06268,0,0
06269,0,0
06277,0,0
06278,0,0
06279,0,0
06280,0,0
06281,0,0
06282,0,0
06320,0.0787,0.147
06330,0,0
06331,0,0
06332,0,0
06333,0.000956,0.0035
06334,0,0
06335,0.00544,0.0172
06336,0,0
06338,0,0
06339,0.000388,0.00204
06340,0.114,0.192
06350,0,0
06351,0,0
06353,0,0
06354,0,0
06355,0.111,0.211
06357,0.088,0.174
06359,0,0
06360,0.00435,0.0132
06365,0.00499,0.0111
06370,0,0
06371,0.0791,0.118
06373,0,0
06374,0,0
06375,0.00995,0.0277
06376,0,0
06377,0,0
06378,0.0653,0.102
06379,0.128,0.237
06380,0,0
06382,0.00819,0.0218
06384,0,0
06385,0.0314,0.0888
06387,0,0
06389,0,0
06390,0.205,0.397
06401,0,0.0322
06403,0,0
06405,0.106,0.209
06409,0,0.00213
06410,0,0
06412,0.0372,0.0441
06413,0.078,0.173
06414,0,0
06415,0,0
06416,0,0
06417,0.018,0.025
06418,0.0138,0.0735
06419,0.000282,0.000634
06420,0,0
06422,0,0
06423,0.0117,0.0136
06424,0.0155,0.0225
06426,0.084,0.118
06437,0.0464,0.076
06438,0.0256,0.0424
06439,0,0
06441,0.00113,0.00277
06442,0,0
06443,0.0476,0.0973
06444,0,0
06447,0,0
06450,0,0
06451,0,0
06455,0,0
06456,0,0.00187
06457,0.00421,0.00762
06459,0,0
06460,0.232,0.394
06461,0.0392,0.0661
06467,0,0
06468,0,0
06469,0.00297,0.00618
06470,0,0
06471,0,0
06472,0,0
06473,0.0386,0.11
06475,0.196,0.339
06477,0.00087,0.00333
06478,0,0
06479,0,0
06480,0.000321,0.000428
06481,0,0
06482,0,0
06483,0,0
06484,0.00309,0.00886
06488,0,0
06489,0,0
06492,0,0
06498,0.0701,0.13
06510,0,0.398
06511,0.12,0.247
06512,0.226,0.438
06513,0.12,0.211
06514,0.000224,0.000896
06515,0.0197,0.0481
06516,0.0934,0.218
06517,0.0781,0.138
06518,0,0
06519,0.291,0.491
06524,0,0
06525,0,0
06604,0.13,0.354
06605,0.102,0.571
06606,0.000945,0.0293
06607,0.177,0.634
06608,0.0267,0.245
06610,0,0.0138
06611,0,0
06612,0,0
06614,0.0407,0.0968
06615,0.511,0.776
06702,0,0
06704,0,0
06705,0,0
06706,0,0
06708,0,0
06710,0,0
06712,0,0
06716,0,0
06750,0,0
06751,0,0
06752,0,0
06753,0,0
06754,0,0
06755,0,0
06756,0,0
06757,0,0
06758,0,0
06759,0,0
06762,0,0
06763,0,0
06770,0,0
06776,0,0
06777,0,0
06778,0,0
06779,0,0
06782,0,0
06783,0,0
06784,0,0
06785,0,0
06786,0,0
06787,0,0
06790,0,0
06791,0,0
06793,0,0
06794,0,0
06795,0,0
06796,0,0
06798,0,0
06801,0,0
06804,0,0
06807,0.0214,0.0901
06810,0,0
06811,0,0
06812,0,0
06820,0.0381,0.101
06824,0.088,0.154
06825,0.00294,0.0319
06830,0.0181,0.0684
06831,0.000182,0.00254
06840,0,0
06850,0.00221,0.00921
06851,0.0013,0.0026
06853,0.139,0.28
06854,0.122,0.198
06855,0.191,0.351
06870,0.181,0.43
06877,0,0
06878,0.0507,0.132
06880,0.0565,0.148
06883,0,0
06890,0.025,0.18
06896,0,0
06897,0,0
06901,0.0197,0.575
06902,0.096,0.202
06903,0,0
06905,0,0.00246
06906,0,0
06907,0,0
07001,0.152,0.548
07002,0.364,0.61
07003,0,0
07004,0,0
07005,0,0
07006,0,0
07008,0.304,0.752
07009,0,0
07010,0,0
07011,0,0
07012,0,0
07013,0,0
07014,0.00175,0.128
07016,0,0
07017,0,0
07018,0,0
07020,0.369,0.568
07021,0,0
07022,0.0208,0.119
07023,0,0
07024,0.00699,0.00798
07026,0,0.0238
07027,0,0
07028,0,0
07029,0.241,0.692
07030,0.726,0.901
07031,0.0818,0.212
07032,0.422,0.553
07033,0,0
07034,0,0
07035,0,0
07036,0.307,0.637
07039,0,0
07040,0,0
07041,0,0
07042,0,0
07043,0,0
07044,0,0
07045,0,0
07046,0,0
07047,0.246,0.483
07050,0,0
07052,0,0
07054,0,0
07055,0.0024,0.101
07057,0,0.363
07058,0,0
07059,0,0
07060,0,0
07062,0,0
07063,0,0
07064,0.33,0.844
07065,0.0988,0.627
07066,0,0.0103
07067,0,0.0369
07068,0,0
07069,0,0
07070,0.201,0.394
07071,0.27,0.442
07072,0.628,0.753
07073,0.522,0.82
07074,0.942,0.99
07075,0.0428,0.0946
07076,0,0
07077,0.544,0.911
07078,0,0
07079,0,0
07080,0,0
07081,0,0
07082,0,0
07083,0,0.00202
07086,0.294,0.386
07087,0,0.00192
07088,0,0
07090,0,0
07092,0,0
07093,0.0719,0.121
07094,0.374,0.784
07095,0.113,0.242
07102,0.0133,0.151
07103,0,0
07104,0.0139,0.0913
07105,0.406,0.898
07106,0,0
07107,0,0
07108,0,0
07109,0.022,0.109
07110,0,0.0297
07111,0,0
07112,0,0.0259
07114,0.484,0.879
07201,0.321,0.811
07202,0.184,0.49
07203,0,0.000954
07204,0,0
07205,0,0.00727
07206,0.229,0.655
07208,0,0.0786
07302,0.733,0.963
07304,0.278,0.555
07305,0.362,0.641
07306,0.228,0.414
07307,0.315,0.402
07310,0.908,0.974
07311,0.983,0.983
07401,0,0
07403,0,0
07405,0,0
07407,0,0
07410,0,0
07416,0,0
07417,0,0
07418,0,0
07419,0,0
07420,0,0
07421,0,0
07422,0,0
07423,0,0
07424,0,0
07430,0,0
07432,0,0
07435,0,0
07436,0,0
07438,0,0
07439,0,0
07440,0,0
07442,0,0
07444,0,0
07446,0,0
07450,0,0
07452,0,0
07456,0,0
07457,0,0
07458,0,0
07460,0,0
07461,0,0
07462,0,0
07463,0,0
07465,0,0
07470,0,0
07480,0,0
07481,0,0
07501,0,0
07502,0,0
07503,0,0
07504,0,0
07505,0,0
07506,0,0
07508,0,0
07512,0,0
07513,0,0
07514,0,0
07522,0,0
07524,0,0
07601,0.089,0.538
07603,0.0797,0.196
07604,0.0847,0.238
07605,0.101,0.328
07606,0.301,0.951
07607,0,0
07608,0.904,1
07620,0.00196,0.00469
07621,0,0
07624,0,0
07626,0,0
07627,0,0
07628,0,0
07630,0,0
07631,0.0709,0.188
07632,0.00825,0.013
07640,0,0
07641,0,0.00517
07642,0,0
07643,0.71,0.968
07644,0,0.0243
07645,0,0
07646,0.0252,0.204
07647,0,0
07648,0,0
07649,0,0.0457
07650,0.0688,0.227
07652,0,0.00312
07656,0,0
07657,0.28,0.603
07660,0.104,0.515
07661,0.022,0.128
07662,0,0.00253
07663,0,0
07666,0.0473,0.204
07670,0,0.00109
07675,0,0
07676,0,0
07677,0,0
07701,0.032,0.0817
07702,0.0363,0.215
07703,0.108,0.769
07704,0.0063,0.134
07711,0.0235,0.309
07712,0.00373,0.0727
07716,0.0384,0.0997
07717,0.125,0.857
07718,0.355,0.663
07719,0.017,0.107
07720,0.0166,0.491
07721,0.0277,0.0802
07722,0,0.000439
07723,0.0154,0.0908
07724,0.0108,0.0344
07726,0,0
07727,0.000795,0.00865
07728,0,0
07730,0.112,0.348
07731,0,0.00184
07732,0.633,0.772
07733,0.000852,0.00809
07734,0.706,0.957
07735,0.451,0.702
07737,0.0654,0.188
07738,0.00808,0.0157
07739,0.172,0.54
07740,0.128,0.43
07746,0,0
07747,0.0556,0.0884
07748,0.0609,0.129
07750,0.652,0.96
07751,0,0
07753,0.0156,0.0676
07755,0,0.00172
07756,0.0136,0.475
07757,0.2,0.741
07758,0.654,0.944
07760,0.186,0.394
07762,0.0404,0.289
07764,0.000885,0.106
07801,0,0
07803,0,0
07820,0,0
07821,0,0
07822,0,0
07823,0,0
07825,0,0
07826,0,0
07827,0,0
07828,0,0
07830,0,0
07831,0,0
07832,0,0
07833,0,0
07834,0,0
07836,0,0
07838,0,0
07840,0,0
07842,0,0
07843,0,0
07844,0,0
07846,0,0
07847,0,0
07848,0,0
07849,0,0
07850,0,0
07851,0,0
07852,0,0
07853,0,0
07856,0,0
07857,0,0
07860,0,0
07863,0,0
07865,0,0
07866,0,0
07869,0,0
07870,0,0
07871,0,0
07874,0,0
07876,0,0
07878,0,0
07880,0,0
07881,0,0
07882,0,0
07885,0,0
07901,0,0
07920,0,0
07921,0,0
07922,0,0
07924,0,0
07926,0,0
07927,0,0
07928,0,0
07930,0,0
07931,0,0
07932,0,0
07933,0,0
07934,0,0
07935,0,0
07936,0,0
07939,0,0
07940,0,0
07945,0,0
07946,0,0
07950,0,0
07960,0,0
07961,0,0
07970,0,0
07974,0,0
07976,0,0
07977,0,0
07979,0,0
07980,0,0
07981,0,0
08001,0.0638,0.107
08002,0.00317,0.0363
08003,0,0
08004,0,0
08005,0.0792,0.112
08006,0.518,0.936
08007,0,0
08008,0.684,0.834
08009,0,0
08010,0,0.021
08011,0,0
08012,0.00577,0.0222
08014,0.125,0.466
08015,0,0
08016,0.00915,0.0707
08019,0.00125,0.00975
08020,0.00727,0.0884
08021,0.000196,0.000589
08022,0,0
08023,0.522,0.982
08026,0,0
08027,0.382,0.7
08028,0,0
08029,0.026,0.0971
08030,0.099,0.675
08031,0.0307,0.195
08032,0,0
08033,0.00258,0.0181
08034,0,0.00172
08035,0,0.00161
08036,0.0757,0.163
08037,0.00807,0.039
08038,0.767,0.857
08039,0,0
08041,0,0
08042,0,0
08043,0,0
08045,0,0
08046,0.0221,0.0541
08048,0.0134,0.0465
08049,0,0
08050,0.248,0.372
08051,0.0172,0.0715
08052,0.000663,0.0378
08053,0,0
08054,0.00257,0.009
08055,0,0
08056,0.0162,0.154
08057,0.0073,0.0231
08059,0.0414,0.356
08060,0.00528,0.0204
08061,0.161,0.361
08062,0,0
08063,0.0889,0.677
08064,0,0
08065,0.033,0.464
08066,0.121,0.597
08067,0.0646,0.225
08068,0,0
08069,0.183,0.604
08070,0.53,0.949
08071,0,0
08072,0.216,0.533
08073,0,0
08074,0,0
08075,0.0434,0.136
08077,0.0367,0.134
08078,0.0357,0.15
08079,0.35,0.569
08080,0,0.00183
08081,0,0
08083,0.00203,0.00812
08084,0,0
08085,0.137,0.307
08086,0.101,0.521
08087,0.346,0.453
08088,0,0
08089,0,0
08090,0.000872,0.0253
08091,0,0
08092,0.425,0.561
08093,0.0258,0.221
08094,0,0
08095,0,0
08096,0.0229,0.109
08097,0,0.00387
08098,0.0149,0.0463
08102,0.0306,0.498
08103,0.025,0.429
08104,0.0501,0.708
08105,0.0118,0.349
08106,0,0.0688
08107,0.0128,0.312
08108,0.0198,0.122
08109,0.00896,0.125
08110,0.031,0.19
08201,0.442,0.718
08202,0.848,0.93
08203,0.793,0.952
08204,0.312,0.803
08205,0.409,0.478
08210,0.39,0.863
08212,0.35,0.909
08215,0.168,0.315
08217,0,0
08221,0.525,0.781
08223,0.688,0.843
08224,0.582,1
08225,0.464,0.643
08226,0.902,1
08230,0.464,0.811
08232,0.397,0.526
08234,0.136,0.278
08240,0,0
08241,0.478,0.758
08242,0.0411,0.665
08243,0.872,0.957
08244,0.479,0.768
08245,0,0.905
08246,0,0.00792
08247,0.837,0.892
08248,0.815,0.815
08251,0.531,0.895
08260,0.898,0.951
08270,0.186,0.43
08302,0.151,0.197
08310,0,0
08311,0.438,0.562
08312,0,0
08314,0.469,0.775
08316,0.0744,0.16
08317,0,0
08318,0,0
08319,0,0.000511
08320,0,0
08321,0.907,0.907
08322,0,0
08323,0.421,0.708
08324,0.702,0.83
08326,0,0
08327,0.121,0.397
08328,0,0
08329,0.197,0.726
08330,0.109,0.18
08332,0.0382,0.113
08340,0,0
08341,0,0
08343,0,0
08344,0,0
08345,0.552,0.625
08346,0,0
08348,0.267,0.861
08349,0.412,0.758
08350,0,0
08352,0,0
08353,0,0
08360,0,0
08361,0,0
08401,0.808,0.948
08402,0.906,1
08403,0.929,0.937
08406,0.754,0.948
08501,0,0
08502,0,0
08505,0.00237,0.0202
08510,0,0
08511,0,0
08512,0,0
08514,0,0
08515,0,0.000359
08518,0,0.00396
08520,0,0
08525,0,0
08527,0,0
08528,0,0
08530,0,0
08533,0,0
08534,0,0
08535,0,0
08536,0,0
08540,0,0
08542,0,0
08544,0,0
08550,0,0
08551,0,0
08553,0,0
08554,0,0.00425
08555,0,0
08558,0,0
08559,0,0
08560,0.000759,0.000948
08561,0,0
08562,0,0
08608,0,0.00801
08609,0,0
08610,0.0473,0.169
08611,0.017,0.115
08618,0.000428,0.000855
08619,0,0
08620,0.00366,0.0346
08628,0,0
08629,0,0
08638,0,0
08640,0,0
08641,0,0
08648,0,0
08690,0,0
08691,0,0
08701,0.000308,0.0188
08720,0.0596,0.117
08721,0.12,0.261
08722,0.00644,0.058
08723,0.267,0.753
08724,0.0667,0.267
08730,0.0968,0.296
08731,0.0306,0.0822
08732,0.155,0.56
08733,0,0
08734,0.305,0.631
08735,0.792,0.937
08736,0.112,0.228
08738,0.565,0.86
08740,0.48,1
08741,0.0728,0.574
08742,0.293,0.854
08750,0.06,0.391
08751,0.768,0.931
08752,0.547,0.802
08753,0.132,0.363
08755,0,0.0492
08757,0.00572,0.0492
08758,0.0479,0.15
08759,0,0
08801,0,0
08802,0,0
08804,0,0
08805,0,0.0882
08807,0,0.009
08809,0,0
08810,0,0
08812,0,0.00149
08816,0.0218,0.0537
08817,0.0311,0.0606
08820,0,0
08821,0,0
08822,0,0
08823,0,0
08824,0,0
08825,0,0
08826,0,0
08827,0,0
08828,0,0
08829,0,0
08830,0,0.00717
08831,0,0.00404
08832,0.382,0.626
08833,0,0
08835,0,0.0749
08836,0,0
08837,0.26,0.363
08840,0,0
08844,0,0.00105
08846,0,0.0383
08848,0,0
08850,0,0.0186
08852,0,0
08853,0,0
08854,0.0108,0.0377
08857,0.0251,0.132
08858,0,0
08859,0.0615,0.118
08861,0.116,0.289
08863,0,0
08865,0,0
08867,0,0
08869,0,0
08872,0.277,0.504
08873,0.000863,0.00847
08876,0,0
08879,0.326,0.484
08880,0.0234,0.222
08882,0.196,0.385
08884,0.0109,0.104
08886,0,0
08887,0,0
08889,0,0
08890,0,0.519
08901,0.0282,0.0785
08902,0,0
08904,0.102,0.15
10001,0.229,0.431
10002,0.156,0.428
10003,0,0.132
10004,0.623,0.877
10005,0.345,0.759
10006,0.675,0.909
10007,0.157,0.456
10009,0.452,0.949
10010,0.245,0.457
10011,0.19,0.64
10012,0.031,0.403
10013,0.323,0.817
10014,0.218,0.938
10016,0.119,0.27
10017,0,0.0421
10018,0.0876,0.248
10019,0.0191,0.118
10020,0,0
10021,0,0.0771
10022,0.0169,0.0395
10023,0.0155,0.0311
10024,0,0.0312
10025,0.0113,0.0565
10026,0,0.183
10027,0.0186,0.0586
10028,0,0.0239
10029,0.102,0.568
10030,0,0.235
10031,0.0787,0.142
10032,0.00746,0.0559
10033,0,0.0336
10034,0.0734,0.433
10035,0.0822,0.638
10036,0.073,0.253
10037,0.151,0.895
10038,0.313,0.749
10039,0.126,0.839
10040,0.00884,0.128
10044,0.164,0.906
10065,0.018,0.0662
10069,0,0.184
10075,0,0.0532
10103,0,0
10110,0,0
10111,0,0
10112,0,0
10119,0,0
10128,0.0609,0.238
10152,0,0
10153,0,0
10154,0,0
10162,0,0.785
10165,0,0
10167,0,0
10168,0,0
10169,0,0
10170,0,0
10171,0,0
10172,0,0
10173,0,0
10174,0,0
10199,0,0.199
10271,0,0
10278,0,0.547
10279,0,0
10280,0.4,0.989
10282,0.439,0.878
10301,0.0194,0.0482
10302,0.0443,0.228
10303,0.356,0.662
10304,0.0252,0.0541
10305,0.356,0.522
10306,0.238,0.416
10307,0.15,0.344
10308,0.068,0.228
10309,0.0743,0.208
10310,0.0475,0.151
10311,0.0536,0.858
10312,0.0286,0.124
10314,0.257,0.38
10451,0.0618,0.387
10452,0.0179,0.138
10453,0.0361,0.0806
10454,0.152,0.568
10455,0,0.154
10456,0,0.0256
10457,0,0
10458,0,0
10459,0.00603,0.0724
10460,0,0.0703
10461,0.0546,0.299
10462,0.00838,0.131
10463,0.01,0.175
10464,0.233,0.507
10465,0.108,0.597
10466,0.00622,0.0274
10467,0,0
10468,0.0192,0.0575
10469,0.00103,0.125
10470,0,0
10471,0.00732,0.0351
10472,0.00233,0.566
10473,0.0293,0.692
10474,0.0916,0.702
10475,0.0141,0.71
10501,0,0
10502,0,0
10503,0,0
10504,0,0
10505,0,0
10506,0,0
10507,0,0
10509,0,0
10510,0,0.00124
10511,0.00663,0.0398
10512,0,0
10514,0,0
10516,0.0106,0.0139
10517,0,0
10518,0,0
10519,0,0
10520,0.0126,0.0383
10522,0.00205,0.0113
10523,0,0
10524,0.00645,0.0107
10526,0,0
10527,0,0
10528,0,0
10530,0,0
10532,0,0
10533,0.00281,0.0183
10535,0,0
10536,0,0
10537,0,0
10538,0.0556,0.166
10540,0,0
10541,0,0
10542,0,0
10543,0.103,0.243
10545,0,0
10546,0,0
10547,0,0
10548,0.0169,0.0351
10549,0,0
10550,0.0202,0.0706
10552,0,0
10553,0.00359,0.0467
10560,0,0
10562,0.00222,0.0096
10566,0.00574,0.0316
10567,0.00199,0.00697
10570,0,0
10573,0.00275,0.0426
10576,0,0
10577,0,0
10578,0,0
10579,0,0
10580,0.0794,0.192
10583,0,0
10588,0,0
10589,0,0
10590,0,0
10591,0.00425,0.0351
10594,0,0
10595,0,0
10596,0.00419,0.0753
10597,0,0
10598,0,0
10601,0,0
10603,0,0
10604,0,0
10605,0,0
10606,0,0
10607,0,0
10701,0.00915,0.0337
10703,0,0
10704,0,0
10705,0.00452,0.0204
10706,0.0122,0.0282
10707,0,0
10708,0,0
10709,0,0
10710,0,0
10801,0.00805,0.0673
10803,0.0125,0.125
10804,0,0
10805,0.105,0.335
10901,0,0
10910,0,0
10911,0.0216,0.027
10913,0,0
10914,0,0
10915,0,0
10916,0,0
10917,0,0
10918,0,0
10919,0,0
10920,0.000559,0.00168
10921,0,0
10922,0,0.0012
10923,0,0
10924,0,0
10925,0,0
10926,0,0
10927,0.00377,0.0893
10928,0.00268,0.00476
10930,0,0
10931,0,0
10932,0,0
10933,0,0
10940,0,0
10941,0,0
10950,0,0
10952,0,0
10953,0,0
10954,0,0
10956,0,0
10958,0,0
10960,0.00106,0.00741
10962,0,0
10963,0,0
10964,0.148,0.157
10965,0,0
10968,0.129,0.282
10969,0,0
10970,0,0
10973,0,0
10974,0,0
10975,0,0
10976,0,0
10977,0,0
10979,0,0
10980,0.00615,0.0128
10983,0,0
10984,0,0
10985,0,0
10986,0.0174,0.0363
10987,0,0
10988,0,0
10989,0,0.000516
10990,0,0
10992,0,0
10993,0.0981,0.316
10994,0,0
10996,0.00468,0.0187
10998,0,0
11001,0,0
11003,0,0
11004,0,0
11005,0,0
11010,0,0
11020,0,0
11021,0.0401,0.0707
11023,0.0361,0.0977
11024,0.0423,0.239
11030,0.00535,0.0275
11040,0,0
11042,0,0
11050,0.0517,0.151
11096,0.493,1
11101,0.179,0.651
11102,0.0788,0.347
11103,0,0
11104,0,0
11105,0.0261,0.405
11106,0.0674,0.481
11109,0.707,1
11201,0.11,0.275
11203,0,0.205
11204,0,0.011
11205,0.21,0.375
11206,0.00179,0.398
11207,0.00462,0.389
11208,0.0103,0.527
11209,0.0214,0.154
11210,0,0.407
11211,0.124,0.449
11212,0,0.181
11213,0,0
11214,0.261,0.612
11215,0.054,0.146
11216,0,0
11217,0.0409,0.218
11218,0,0
11219,0,0
11220,0.0233,0.114
11221,0,0
11222,0.262,0.734
11223,0.163,0.84
11224,0.862,0.938
11225,0,0
11226,0,0.0463
11228,0.0118,0.222
11229,0.104,0.989
11230,0,0.03
11231,0.588,0.755
11232,0.276,0.527
11233,0,0
11234,0.134,0.959
11235,0.684,0.965
11236,0.125,0.913
11237,0.0706,0.346
11238,0,0
11239,0.041,0.646
11249,0.179,0.538
11354,0.0653,0.365
11355,0,0.136
11356,0.211,0.548
11357,0.00886,0.12
11358,0,0
11359,0.14,0.401
11360,0.00911,0.182
11361,0.00293,0.022
11362,0.0653,0.133
11363,0.122,0.325
11364,0,0
11365,0,0.0475
11366,0,0
11367,0.00789,0.0408
11368,0.216,0.524
11369,0,0.102
11370,0.00488,0.277
11371,0.655,0.969
11372,0,0
11373,0,0.118
11374,0,0.149
11375,0.136,0.237
11377,0,0.00298
11378,0.0258,0.225
11379,0,0
11385,0.00209,0.00904
11411,0,0
11412,0,0
11413,0.106,0.619
11414,0.382,0.977
11415,0,0
11416,0,0.427
11417,0,0.357
11418,0,0
11419,0,0
11420,0,0.304
11421,0,0.00783
11422,0.21,0.784
11423,0,0
11424,0,0
11426,0,0
11427,0,0
11428,0,0
11429,0,0
11430,0.0678,0.982
11432,0,0
11433,0,0.0887
11434,0.00542,0.818
11435,0,0.00166
11436,0,0.612
11439,0,0
11451,0,0
11501,0,0
11507,0,0
11509,0.491,0.997
11510,0.1,0.614
11514,0,0
11516,0.295,0.733
11518,0.35,0.948
11520,0.315,0.774
11530,0,0
11542,0.0414,0.1
11545,0,0
11547,0.0764,0.224
11548,0,0
11549,0,0
11550,0,0
11552,0.000719,0.0389
11553,0,0
11554,0,0
11556,0,0
11557,0.237,0.846
11558,0.856,0.982
11559,0.619,0.892
11560,0.0665,0.112
11561,0.567,0.968
11563,0,0.674
11565,0,0.049
11566,0.0486,0.555
11568,0,0
11569,0.288,0.928
11570,0.00701,0.278
11572,0.358,0.922
11575,0,0.0495
11576,0.00817,0.0316
11577,0,0
11579,0.0406,0.0721
11580,0,0.402
11581,0.404,0.982
11590,0,0
11596,0,0
11598,0.417,0.845
11691,0.456,0.78
11692,0.681,0.932
11693,0.746,0.822
11694,0.685,0.928
11697,0.733,0.881
11701,0.111,0.385
11702,0.479,0.808
11703,0,0.0305
11704,0.0134,0.161
11705,0.0749,0.372
11706,0.108,0.348
11709,0.415,0.574
11710,0.0341,0.445
11713,0.0252,0.105
11714,0,0
11715,0.117,0.453
11716,0.00145,0.0927
11717,0,0
11718,0.0268,0.391
11719,0.168,0.387
11720,0,0
11721,0.036,0.0939
11722,0,0
11724,0.0117,0.0234
11725,0,0
11726,0.0377,0.47
11727,0,0
11729,0,0
11730,0.0632,0.62
11731,0,0
11732,0,0
11733,0.0503,0.1
11735,0,0
11738,0,0
11739,0.352,0.948
11740,0,0
11741,0,0
11742,0,0
11743,0.0329,0.0636
11746,0,0
11747,0,0
11749,0,0
11751,0.0792,0.587
11752,0.000622,0.198
11753,0,0
11754,0.0289,0.0561
11755,0,0
11756,0,0
11757,0.099,0.466
11758,0.229,0.601
11762,0.00156,0.384
11763,0,0
11764,0.00109,0.00436
11765,0.0422,0.0999
11766,0.0204,0.0357
11767,0,0
11768,0.0825,0.143
11769,0.208,0.66
11770,0.566,0.916
11771,0.0523,0.105
11772,0.118,0.356
11776,0,0
11777,0.0194,0.0604
11778,0.00149,0.0026
11779,0,0
11780,0.0449,0.0745
11782,0.0633,0.332
11783,0.0923,0.492
11784,0,0
11786,0.00775,0.0124
11787,0.00808,0.0128
11788,0,0
11789,0,0
11790,0.0474,0.0611
11791,0.00361,0.00681
11792,0.0314,0.0418
11793,0.248,0.615
11794,0,0
11795,0.0406,0.493
11796,0.183,0.606
11797,0,0
11798,0,0
11801,0,0
11803,0,0
11804,0,0
11901,0.0478,0.108
11930,0.389,0.488
11931,0.339,0.588
11932,0.0543,0.154
11933,0.00335,0.00385
11934,0.083,0.294
11935,0.0751,0.163
11937,0.0991,0.174
11939,0.117,0.242
11940,0.136,0.302
11941,0.0171,0.0721
11942,0.137,0.197
11944,0.421,0.715
11946,0.13,0.219
11947,0.0746,0.746
11948,0.0571,0.144
11949,0,0
11950,0.00814,0.0543
11951,0.291,0.682
11952,0.0746,0.156
11953,0,0
11954,0.123,0.188
11955,0.0495,0.168
11956,0.243,0.377
11957,0.457,0.631
11958,0.0683,0.202
11959,0.275,0.384
11960,0.178,0.527
11961,0,0
11962,0.0806,0.211
11963,0.134,0.218
11964,0.167,0.32
11965,0.166,0.274
11967,0.0857,0.241
11968,0.126,0.255
11970,0.521,0.858
11971,0.2,0.374
11972,0,0.0125
11973,0,0
11975,0.0463,0.15
11976,0.0392,0.133
11977,0.102,0.215
11978,0.189,0.305
11980,0,0.00938
12007,0,0
12008,0,0
12009,0,0
12010,0,0
12015,0,0
12017,0,0
12018,0,0
12019,0,0
12020,0,0
12022,0,0
12023,0,0
12024,0,0
12025,0,0
12027,0,0
12028,0,0
12029,0,0
12031,0,0
12032,0,0
12033,0,0
12035,0,0
12036,0,0
12037,0,0
12040,0,0
12041,0,0
12042,0,0
12043,0,0
12045,0,0
12046,0,0
12047,0,0
12051,0,0
12052,0,0
12053,0,0
12054,0,0
12056,0,0
12057,0,0
12058,0,0
12059,0,0
12060,0,0
12061,0,0
12062,0,0
12063,0,0
12064,0,0
12065,0,0
12066,0,0
12067,0,0
12068,0,0
12069,0,0
12070,0,0
12071,0,0
12072,0,0
12074,0,0
12075,0,0
12076,0,0
12077,0,0
12078,0,0
12082,0,0
12083,0,0
12084,0,0
12085,0,0
12086,0,0
12087,0,0
12090,0,0
12092,0,0
12093,0,0
12094,0,0
12095,0,0
12106,0,0
12108,0,0
12110,0,0
12115,0,0
12116,0,0
12117,0,0
12118,0,0
12120,0,0
12121,0,0
12122,0,0
12123,0,0
12124,0,0
12125,0,0
12130,0,0
12131,0,0
12132,0,0
12134,0,0
12136,0,0
12137,0,0
12138,0,0
12139,0,0
12140,0,0
12143,0,0
12144,0,0
12147,0,0
12148,0,0
12149,0,0
12150,0,0
12151,0,0
12153,0,0
12154,0,0
12155,0,0
12156,0,0
12157,0,0
12158,0,0
12159,0,0
12160,0,0
12161,0,0
12164,0,0
12165,0,0
12166,0,0
12167,0,0
12168,0,0
12169,0,0
12170,0,0
12172,0,0
12173,0,0
12174,0,0
12175,0,0
12176,0,0
12177,0,0
12180,0,0
12182,0,0
12183,0,0
12184,0,0
12185,0,0
12186,0,0
12187,0,0
12188,0,0
12189,0,0
12190,0,0
12192,0,0
12193,0,0
12194,0,0
12195,0,0
12196,0,0
12197,0,0
12198,0,0
12202,0,0
12203,0,0
12204,0,0
12205,0,0
12206,0,0
12207,0,0
12208,0,0
12209,0,0
12210,0,0
12211,0,0
12222,0,0
12226,0,0
12302,0,0
12303,0,0
12304,0,0
12305,0,0
12306,0,0
12307,0,0
12308,0,0
12309,0,0
12401,0.00113,0.00549
12404,0,0
12405,0,0
12406,0,0
12407,0,0
12409,0,0
12410,0,0
12411,0,0
